Airspace_Type,Polygon_ID,Vertex_Index,X,Y,Area,Perimeter
restricted_airspace,1,1,1471,2257,1496.0,428.617311835289
restricted_airspace,1,2,1469,2272,1496.0,428.617311835289
restricted_airspace,1,3,1484,2268,1496.0,428.617311835289
restricted_airspace,1,4,1468,2282,1496.0,428.617311835289
restricted_airspace,1,5,1574,2321,1496.0,428.617311835289
restricted_airspace,1,6,1559,2304,1496.0,428.617311835289
restricted_airspace,1,7,1516,2296,1496.0,428.617311835289
restricted_airspace,1,8,1523,2274,1496.0,428.617311835289
restricted_airspace,1,9,1514,2269,1496.0,428.617311835289
restricted_airspace,1,10,1497,2289,1496.0,428.617311835289
restricted_airspace,1,11,1502,2266,1496.0,428.617311835289
restricted_airspace,2,1,2536,2216,1620.5,306.4924213886261
restricted_airspace,2,2,2510,2205,1620.5,306.4924213886261
restricted_airspace,2,3,2507,2187,1620.5,306.4924213886261
restricted_airspace,2,4,2480,2191,1620.5,306.4924213886261
restricted_airspace,2,5,2478,2205,1620.5,306.4924213886261
restricted_airspace,2,6,2471,2189,1620.5,306.4924213886261
restricted_airspace,2,7,2459,2206,1620.5,306.4924213886261
restricted_airspace,2,8,2490,2210,1620.5,306.4924213886261
restricted_airspace,2,9,2483,2226,1620.5,306.4924213886261
restricted_airspace,2,10,2499,2229,1620.5,306.4924213886261
restricted_airspace,2,11,2519,2221,1620.5,306.4924213886261
restricted_airspace,2,12,2531,2228,1620.5,306.4924213886261
restricted_airspace,3,1,1013,2136,1003.0,458.70057225227356
restricted_airspace,3,2,972,2129,1003.0,458.70057225227356
restricted_airspace,3,3,979,2117,1003.0,458.70057225227356
restricted_airspace,3,4,963,2129,1003.0,458.70057225227356
restricted_airspace,3,5,846,2126,1003.0,458.70057225227356
restricted_airspace,4,1,1671,2036,1371.0,289.0782079696655
restricted_airspace,4,2,1628,2037,1371.0,289.0782079696655
restricted_airspace,4,3,1625,2053,1371.0,289.0782079696655
restricted_airspace,4,4,1643,2058,1371.0,289.0782079696655
restricted_airspace,4,5,1629,2059,1371.0,289.0782079696655
restricted_airspace,4,6,1626,2072,1371.0,289.0782079696655
restricted_airspace,4,7,1671,2072,1371.0,289.0782079696655
restricted_airspace,4,8,1672,2059,1371.0,289.0782079696655
restricted_airspace,4,9,1652,2061,1371.0,289.0782079696655
restricted_airspace,4,10,1645,2052,1371.0,289.0782079696655
restricted_airspace,4,11,1674,2052,1371.0,289.0782079696655
restricted_airspace,5,1,1853,1961,2694.0,508.2152907848358
restricted_airspace,5,2,1863,1977,2694.0,508.2152907848358
restricted_airspace,5,3,1851,1998,2694.0,508.2152907848358
restricted_airspace,5,4,1881,2007,2694.0,508.2152907848358
restricted_airspace,5,5,1862,2022,2694.0,508.2152907848358
restricted_airspace,5,6,1884,2034,2694.0,508.2152907848358
restricted_airspace,5,7,1864,2049,2694.0,508.2152907848358
restricted_airspace,5,8,1895,2048,2694.0,508.2152907848358
restricted_airspace,5,9,1927,2073,2694.0,508.2152907848358
restricted_airspace,5,10,1908,2013,2694.0,508.2152907848358
restricted_airspace,5,11,1886,2012,2694.0,508.2152907848358
restricted_airspace,5,12,1889,1987,2694.0,508.2152907848358
restricted_airspace,6,1,1947,1945,1750.0,220.99494755268097
restricted_airspace,6,2,1941,1960,1750.0,220.99494755268097
restricted_airspace,6,3,1951,1962,1750.0,220.99494755268097
restricted_airspace,6,4,1949,1980,1750.0,220.99494755268097
restricted_airspace,6,5,1988,1979,1750.0,220.99494755268097
restricted_airspace,6,6,1994,1975,1750.0,220.99494755268097
restricted_airspace,6,7,1992,1962,1750.0,220.99494755268097
restricted_airspace,6,8,2003,1959,1750.0,220.99494755268097
restricted_airspace,6,9,1993,1955,1750.0,220.99494755268097
restricted_airspace,6,10,1990,1940,1750.0,220.99494755268097
restricted_airspace,8,1,1047,1803,2678.5,709.0508579015732
restricted_airspace,8,2,981,1829,2678.5,709.0508579015732
restricted_airspace,8,3,936,1815,2678.5,709.0508579015732
restricted_airspace,8,4,947,1848,2678.5,709.0508579015732
restricted_airspace,8,5,866,1886,2678.5,709.0508579015732
restricted_airspace,8,6,894,1892,2678.5,709.0508579015732
restricted_airspace,9,1,767,1796,1058.5,339.2619733810425
restricted_airspace,9,2,845,1802,1058.5,339.2619733810425
restricted_airspace,9,3,846,1810,1058.5,339.2619733810425
restricted_airspace,9,4,825,1811,1058.5,339.2619733810425
restricted_airspace,9,5,828,1824,1058.5,339.2619733810425
restricted_airspace,9,6,858,1823,1058.5,339.2619733810425
restricted_airspace,9,7,849,1795,1058.5,339.2619733810425
restricted_airspace,10,1,1959,1765,3341.0,874.0630507469177
restricted_airspace,10,2,2006,1769,3341.0,874.0630507469177
restricted_airspace,10,3,2000,1812,3341.0,874.0630507469177
restricted_airspace,10,4,2037,1813,3341.0,874.0630507469177
restricted_airspace,10,5,2038,1834,3341.0,874.0630507469177
restricted_airspace,10,6,2092,1809,3341.0,874.0630507469177
restricted_airspace,10,7,2012,1800,3341.0,874.0630507469177
restricted_airspace,10,8,2046,1793,3341.0,874.0630507469177
restricted_airspace,10,9,2040,1769,3341.0,874.0630507469177
restricted_airspace,10,10,2126,1766,3341.0,874.0630507469177
restricted_airspace,11,1,1309,1724,1097.0,271.4213538169861
restricted_airspace,11,2,1316,1744,1097.0,271.4213538169861
restricted_airspace,11,3,1364,1741,1097.0,271.4213538169861
restricted_airspace,11,4,1372,1751,1097.0,271.4213538169861
restricted_airspace,11,5,1368,1759,1097.0,271.4213538169861
restricted_airspace,11,6,1380,1757,1097.0,271.4213538169861
restricted_airspace,11,7,1371,1750,1097.0,271.4213538169861
restricted_airspace,11,8,1376,1742,1097.0,271.4213538169861
restricted_airspace,11,9,1369,1730,1097.0,271.4213538169861
restricted_airspace,11,10,1366,1740,1097.0,271.4213538169861
restricted_airspace,11,11,1360,1726,1097.0,271.4213538169861
restricted_airspace,11,12,1329,1729,1097.0,271.4213538169861
restricted_airspace,11,13,1318,1717,1097.0,271.4213538169861
restricted_airspace,12,1,1990,1667,4244.5,1103.1585035324097
restricted_airspace,12,2,2057,1709,4244.5,1103.1585035324097
restricted_airspace,12,3,2051,1757,4244.5,1103.1585035324097
restricted_airspace,12,4,2089,1710,4244.5,1103.1585035324097
restricted_airspace,12,5,2200,1758,4244.5,1103.1585035324097
restricted_airspace,12,6,2146,1765,4244.5,1103.1585035324097
restricted_airspace,12,7,2191,1769,4244.5,1103.1585035324097
restricted_airspace,12,8,2174,1791,4244.5,1103.1585035324097
restricted_airspace,12,9,2213,1763,4244.5,1103.1585035324097
restricted_airspace,12,10,2109,1714,4244.5,1103.1585035324097
restricted_airspace,12,11,2132,1690,4244.5,1103.1585035324097
restricted_airspace,13,1,1709,1649,1397.0,476.2152907848358
restricted_airspace,13,2,1835,1737,1397.0,476.2152907848358
restricted_airspace,13,3,1790,1705,1397.0,476.2152907848358
restricted_airspace,13,4,1828,1690,1397.0,476.2152907848358
restricted_airspace,13,5,1793,1684,1397.0,476.2152907848358
restricted_airspace,13,6,1782,1697,1397.0,476.2152907848358
restricted_airspace,14,1,1794,1590,1195.0,424.81832242012024
restricted_airspace,14,2,1868,1621,1195.0,424.81832242012024
restricted_airspace,14,3,1853,1626,1195.0,424.81832242012024
restricted_airspace,14,4,1858,1648,1195.0,424.81832242012024
restricted_airspace,14,5,1874,1646,1195.0,424.81832242012024
restricted_airspace,14,6,1876,1622,1195.0,424.81832242012024
restricted_airspace,14,7,1916,1644,1195.0,424.81832242012024
restricted_airspace,14,8,1914,1633,1195.0,424.81832242012024
restricted_airspace,15,1,930,1358,1111.5,264.8944420814514
restricted_airspace,15,2,918,1382,1111.5,264.8944420814514
restricted_airspace,15,3,912,1378,1111.5,264.8944420814514
restricted_airspace,15,4,919,1361,1111.5,264.8944420814514
restricted_airspace,15,5,908,1369,1111.5,264.8944420814514
restricted_airspace,15,6,894,1404,1111.5,264.8944420814514
restricted_airspace,15,7,898,1436,1111.5,264.8944420814514
restricted_airspace,15,8,905,1434,1111.5,264.8944420814514
restricted_airspace,16,1,2472,1291,1848.0,257.2792184352875
restricted_airspace,16,2,2423,1292,1848.0,257.2792184352875
restricted_airspace,16,3,2412,1329,1848.0,257.2792184352875
restricted_airspace,16,4,2450,1322,1848.0,257.2792184352875
restricted_airspace,16,5,2465,1330,1848.0,257.2792184352875
restricted_airspace,16,6,2468,1324,1848.0,257.2792184352875
restricted_airspace,16,7,2458,1319,1848.0,257.2792184352875
restricted_airspace,16,8,2472,1308,1848.0,257.2792184352875
restricted_airspace,16,9,2464,1298,1848.0,257.2792184352875
restricted_airspace,17,1,2946,767,1036.5,416.91882705688477
restricted_airspace,17,2,2916,786,1036.5,416.91882705688477
restricted_airspace,17,3,2893,825,1036.5,416.91882705688477
restricted_airspace,17,4,2893,874,1036.5,416.91882705688477
restricted_airspace,17,5,2915,911,1036.5,416.91882705688477
restricted_airspace,17,6,2893,837,1036.5,416.91882705688477
restricted_airspace,18,1,2956,764,1665.0,558.8427083492279
restricted_airspace,18,2,3026,779,1665.0,558.8427083492279
restricted_airspace,18,3,3010,797,1665.0,558.8427083492279
restricted_airspace,18,4,2975,789,1665.0,558.8427083492279
restricted_airspace,18,5,2973,807,1665.0,558.8427083492279
restricted_airspace,18,6,3017,815,1665.0,558.8427083492279
restricted_airspace,18,7,3008,800,1665.0,558.8427083492279
restricted_airspace,18,8,3037,788,1665.0,558.8427083492279
restricted_airspace,18,9,3065,825,1665.0,558.8427083492279
restricted_airspace,18,10,3027,771,1665.0,558.8427083492279
restricted_airspace,19,1,1331,776,1240.0,288.9360725879669
restricted_airspace,19,2,1338,759,1240.0,288.9360725879669
restricted_airspace,19,3,1370,763,1240.0,288.9360725879669
restricted_airspace,19,4,1383,754,1240.0,288.9360725879669
restricted_airspace,19,5,1383,768,1240.0,288.9360725879669
restricted_airspace,19,6,1387,760,1240.0,288.9360725879669
restricted_airspace,19,7,1409,762,1240.0,288.9360725879669
restricted_airspace,19,8,1410,751,1240.0,288.9360725879669
restricted_airspace,19,9,1344,741,1240.0,288.9360725879669
restricted_airspace,19,10,1331,749,1240.0,288.9360725879669
restricted_airspace,20,1,1533,744,1123.0,283.4213536977768
restricted_airspace,20,2,1538,762,1123.0,283.4213536977768
restricted_airspace,20,3,1558,755,1123.0,283.4213536977768
restricted_airspace,20,4,1584,763,1123.0,283.4213536977768
restricted_airspace,20,5,1624,758,1123.0,283.4213536977768
restricted_airspace,20,6,1618,746,1123.0,283.4213536977768
restricted_airspace,20,7,1581,747,1123.0,283.4213536977768
restricted_airspace,20,8,1574,757,1123.0,283.4213536977768
restricted_airspace,20,9,1569,741,1123.0,283.4213536977768
restricted_airspace,20,10,1562,753,1123.0,283.4213536977768
restricted_airspace,20,11,1541,740,1123.0,283.4213536977768
restricted_airspace,21,1,2957,631,1816.5,326.97770261764526
restricted_airspace,21,2,2911,630,1816.5,326.97770261764526
restricted_airspace,21,3,2897,647,1816.5,326.97770261764526
restricted_airspace,21,4,2893,630,1816.5,326.97770261764526
restricted_airspace,21,5,2856,630,1816.5,326.97770261764526
restricted_airspace,21,6,2847,649,1816.5,326.97770261764526
restricted_airspace,21,7,2950,649,1816.5,326.97770261764526
restricted_airspace,21,8,2948,636,1816.5,326.97770261764526
restricted_airspace,23,1,2638,261,1330.5,400.43354618549347
restricted_airspace,23,2,2653,281,1330.5,400.43354618549347
restricted_airspace,23,3,2672,272,1330.5,400.43354618549347
restricted_airspace,23,4,2671,285,1330.5,400.43354618549347
restricted_airspace,23,5,2658,285,1330.5,400.43354618549347
restricted_airspace,23,6,2668,294,1330.5,400.43354618549347
restricted_airspace,23,7,2678,260,1330.5,400.43354618549347
restricted_airspace,23,8,2686,275,1330.5,400.43354618549347
restricted_airspace,23,9,2713,275,1330.5,400.43354618549347
restricted_airspace,23,10,2716,265,1330.5,400.43354618549347
restricted_airspace,23,11,2725,273,1330.5,400.43354618549347
restricted_airspace,23,12,2712,256,1330.5,400.43354618549347
restricted_airspace,23,13,2675,256,1330.5,400.43354618549347
restricted_airspace,23,14,2663,268,1330.5,400.43354618549347
restricted_airspace,23,15,2649,252,1330.5,400.43354618549347
controlled_airspace,1,1,1611,2243,1334.5,298.29141068458557
controlled_airspace,1,2,1709,2298,1334.5,298.29141068458557
controlled_airspace,1,3,1728,2297,1334.5,298.29141068458557
controlled_airspace,1,4,1676,2266,1334.5,298.29141068458557
controlled_airspace,2,1,675,2226,1073.5,235.23758792877197
controlled_airspace,2,2,664,2235,1073.5,235.23758792877197
controlled_airspace,2,3,670,2243,1073.5,235.23758792877197
controlled_airspace,2,4,659,2267,1073.5,235.23758792877197
controlled_airspace,2,5,663,2276,1073.5,235.23758792877197
controlled_airspace,2,6,656,2281,1073.5,235.23758792877197
controlled_airspace,2,7,659,2301,1073.5,235.23758792877197
controlled_airspace,2,8,670,2305,1073.5,235.23758792877197
controlled_airspace,2,9,674,2295,1073.5,235.23758792877197
controlled_airspace,2,10,666,2289,1073.5,235.23758792877197
controlled_airspace,2,11,675,2288,1073.5,235.23758792877197
controlled_airspace,2,12,683,2240,1073.5,235.23758792877197
controlled_airspace,3,1,2901,2203,5160.0,933.0336130857468
controlled_airspace,3,2,2769,2252,5160.0,933.0336130857468
controlled_airspace,3,3,2832,2255,5160.0,933.0336130857468
controlled_airspace,3,4,2805,2282,5160.0,933.0336130857468
controlled_airspace,3,5,2829,2292,5160.0,933.0336130857468
controlled_airspace,3,6,2763,2337,5160.0,933.0336130857468
controlled_airspace,3,7,2849,2296,5160.0,933.0336130857468
controlled_airspace,3,8,2875,2242,5160.0,933.0336130857468
controlled_airspace,3,9,2841,2250,5160.0,933.0336130857468
controlled_airspace,4,1,1474,2177,1685.0,421.58787417411804
controlled_airspace,4,2,1604,2237,1685.0,421.58787417411804
controlled_airspace,4,3,1541,2201,1685.0,421.58787417411804
controlled_airspace,4,4,1574,2194,1685.0,421.58787417411804
controlled_airspace,5,1,3205,2180,1562.0,275.90663480758667
controlled_airspace,5,2,3220,2184,1562.0,275.90663480758667
controlled_airspace,5,3,3244,2213,1562.0,275.90663480758667
controlled_airspace,5,4,3258,2203,1562.0,275.90663480758667
controlled_airspace,5,5,3268,2209,1562.0,275.90663480758667
controlled_airspace,5,6,3295,2204,1562.0,275.90663480758667
controlled_airspace,5,7,3292,2198,1562.0,275.90663480758667
controlled_airspace,5,8,3270,2203,1562.0,275.90663480758667
controlled_airspace,5,9,3270,2187,1562.0,275.90663480758667
controlled_airspace,5,10,3245,2164,1562.0,275.90663480758667
controlled_airspace,5,11,3228,2180,1562.0,275.90663480758667
controlled_airspace,6,1,899,2167,1519.0,373.8477599620819
controlled_airspace,6,2,1024,2172,1519.0,373.8477599620819
controlled_airspace,6,3,1026,2158,1519.0,373.8477599620819
controlled_airspace,6,4,949,2158,1519.0,373.8477599620819
controlled_airspace,6,5,943,2169,1519.0,373.8477599620819
controlled_airspace,6,6,938,2158,1519.0,373.8477599620819
controlled_airspace,6,7,902,2158,1519.0,373.8477599620819
controlled_airspace,7,1,2569,2152,1311.0,464.07315468788147
controlled_airspace,7,2,2569,2165,1311.0,464.07315468788147
controlled_airspace,7,3,2597,2174,1311.0,464.07315468788147
controlled_airspace,7,4,2615,2233,1311.0,464.07315468788147
controlled_airspace,7,5,2629,2236,1311.0,464.07315468788147
controlled_airspace,7,6,2601,2170,1311.0,464.07315468788147
controlled_airspace,7,7,2633,2155,1311.0,464.07315468788147
controlled_airspace,7,8,2658,2190,1311.0,464.07315468788147
controlled_airspace,7,9,2633,2145,1311.0,464.07315468788147
controlled_airspace,7,10,2592,2166,1311.0,464.07315468788147
controlled_airspace,8,1,870,2146,6384.0,502.5584363937378
controlled_airspace,8,2,808,2174,6384.0,502.5584363937378
controlled_airspace,8,3,819,2239,6384.0,502.5584363937378
controlled_airspace,8,4,809,2255,6384.0,502.5584363937378
controlled_airspace,8,5,915,2223,6384.0,502.5584363937378
controlled_airspace,8,6,884,2188,6384.0,502.5584363937378
controlled_airspace,8,7,871,2193,6384.0,502.5584363937378
controlled_airspace,8,8,892,2167,6384.0,502.5584363937378
controlled_airspace,9,1,1681,2123,1291.0,294.59292674064636
controlled_airspace,9,2,1637,2122,1291.0,294.59292674064636
controlled_airspace,9,3,1632,2131,1291.0,294.59292674064636
controlled_airspace,9,4,1627,2121,1291.0,294.59292674064636
controlled_airspace,9,5,1578,2122,1291.0,294.59292674064636
controlled_airspace,9,6,1573,2135,1291.0,294.59292674064636
controlled_airspace,9,7,1678,2135,1291.0,294.59292674064636
controlled_airspace,10,1,1256,2068,2529.0,554.4406863451004
controlled_airspace,10,2,1468,2171,2529.0,554.4406863451004
controlled_airspace,10,3,1315,2084,2529.0,554.4406863451004
controlled_airspace,11,1,725,2038,2679.0,558.4163011312485
controlled_airspace,11,2,696,2065,2679.0,558.4163011312485
controlled_airspace,11,3,682,2185,2679.0,558.4163011312485
controlled_airspace,11,4,666,2191,2679.0,558.4163011312485
controlled_airspace,11,5,685,2222,2679.0,558.4163011312485
controlled_airspace,12,1,2557,2023,1479.5,306.29141104221344
controlled_airspace,12,2,2572,2038,1479.5,306.29141104221344
controlled_airspace,12,3,2661,2036,1479.5,306.29141104221344
controlled_airspace,12,4,2675,2028,1479.5,306.29141104221344
controlled_airspace,12,5,2661,2020,1479.5,306.29141104221344
controlled_airspace,13,1,2322,1916,1897.5,728.8254618644714
controlled_airspace,13,2,2346,1919,1897.5,728.8254618644714
controlled_airspace,13,3,2326,1942,1897.5,728.8254618644714
controlled_airspace,13,4,2366,2002,1897.5,728.8254618644714
controlled_airspace,13,5,2429,2040,1897.5,728.8254618644714
controlled_airspace,13,6,2353,1971,1897.5,728.8254618644714
controlled_airspace,13,7,2374,1925,1897.5,728.8254618644714
controlled_airspace,13,8,2399,1965,1897.5,728.8254618644714
controlled_airspace,13,9,2396,1924,1897.5,728.8254618644714
controlled_airspace,13,10,2371,1921,1897.5,728.8254618644714
controlled_airspace,13,11,2352,1956,1897.5,728.8254618644714
controlled_airspace,13,12,2354,1914,1897.5,728.8254618644714
controlled_airspace,14,1,947,1949,5814.0,609.4701237678528
controlled_airspace,14,2,888,1947,5814.0,609.4701237678528
controlled_airspace,14,3,884,1929,5814.0,609.4701237678528
controlled_airspace,14,4,899,1928,5814.0,609.4701237678528
controlled_airspace,14,5,866,1909,5814.0,609.4701237678528
controlled_airspace,14,6,826,1956,5814.0,609.4701237678528
controlled_airspace,14,7,841,1960,5814.0,609.4701237678528
controlled_airspace,14,8,839,1990,5814.0,609.4701237678528
controlled_airspace,14,9,824,1988,5814.0,609.4701237678528
controlled_airspace,14,10,835,2032,5814.0,609.4701237678528
controlled_airspace,14,11,897,1968,5814.0,609.4701237678528
controlled_airspace,14,12,935,1968,5814.0,609.4701237678528
controlled_airspace,15,1,842,1881,3808.0,504.81832218170166
controlled_airspace,15,2,790,1935,3808.0,504.81832218170166
controlled_airspace,15,3,801,1965,3808.0,504.81832218170166
controlled_airspace,15,4,791,2011,3808.0,504.81832218170166
controlled_airspace,15,5,824,2061,3808.0,504.81832218170166
controlled_airspace,15,6,819,1924,3808.0,504.81832218170166
controlled_airspace,15,7,856,1898,3808.0,504.81832218170166
controlled_airspace,16,1,2315,1932,3010.5,695.854899764061
controlled_airspace,16,2,2275,1864,3010.5,695.854899764061
controlled_airspace,16,3,2210,1888,3010.5,695.854899764061
controlled_airspace,16,4,2189,1872,3010.5,695.854899764061
controlled_airspace,16,5,2130,1881,3010.5,695.854899764061
controlled_airspace,16,6,2143,1906,3010.5,695.854899764061
controlled_airspace,16,7,2188,1909,3010.5,695.854899764061
controlled_airspace,16,8,2268,1881,3010.5,695.854899764061
controlled_airspace,18,1,2925,1819,1731.0,309.22034335136414
controlled_airspace,18,2,2926,1843,1731.0,309.22034335136414
controlled_airspace,18,3,3038,1838,1731.0,309.22034335136414
controlled_airspace,18,4,3031,1827,1731.0,309.22034335136414
controlled_airspace,18,5,2964,1830,1731.0,309.22034335136414
controlled_airspace,18,6,2940,1816,1731.0,309.22034335136414
controlled_airspace,19,1,1828,1778,1270.0,314.6761873960495
controlled_airspace,19,2,1739,1878,1270.0,314.6761873960495
controlled_airspace,19,3,1767,1861,1270.0,314.6761873960495
controlled_airspace,19,4,1772,1844,1270.0,314.6761873960495
controlled_airspace,19,5,1828,1791,1270.0,314.6761873960495
controlled_airspace,20,1,2213,1777,3739.5,782.2224299907684
controlled_airspace,20,2,2137,1848,3739.5,782.2224299907684
controlled_airspace,20,3,2106,1841,3739.5,782.2224299907684
controlled_airspace,20,4,2094,1908,3739.5,782.2224299907684
controlled_airspace,20,5,2161,1842,3739.5,782.2224299907684
controlled_airspace,20,6,2211,1877,3739.5,782.2224299907684
controlled_airspace,20,7,2241,1860,3739.5,782.2224299907684
controlled_airspace,20,8,2165,1837,3739.5,782.2224299907684
controlled_airspace,21,1,1840,1748,4117.5,910.6143478155136
controlled_airspace,21,2,1719,1866,4117.5,910.6143478155136
controlled_airspace,21,3,1510,1852,4117.5,910.6143478155136
controlled_airspace,21,4,1722,1877,4117.5,910.6143478155136
controlled_airspace,22,1,2470,1672,58336.5,4082.131486415863
controlled_airspace,22,2,3014,2007,58336.5,4082.131486415863
controlled_airspace,22,3,2879,2190,58336.5,4082.131486415863
controlled_airspace,22,4,3034,2045,58336.5,4082.131486415863
controlled_airspace,22,5,3307,2177,58336.5,4082.131486415863
controlled_airspace,22,6,3218,2074,58336.5,4082.131486415863
controlled_airspace,22,7,3303,1986,58336.5,4082.131486415863
controlled_airspace,22,8,3119,2015,58336.5,4082.131486415863
controlled_airspace,23,1,2101,1663,1898.5,497.8305150270462
controlled_airspace,23,2,2091,1625,1898.5,497.8305150270462
controlled_airspace,23,3,1983,1628,1898.5,497.8305150270462
controlled_airspace,23,4,1988,1643,1898.5,497.8305150270462
controlled_airspace,23,5,1977,1643,1898.5,497.8305150270462
controlled_airspace,23,6,1992,1659,1898.5,497.8305150270462
controlled_airspace,23,7,2020,1655,1898.5,497.8305150270462
controlled_airspace,23,8,1994,1651,1898.5,497.8305150270462
controlled_airspace,23,9,1998,1638,1898.5,497.8305150270462
controlled_airspace,23,10,2084,1637,1898.5,497.8305150270462
controlled_airspace,23,11,2083,1657,1898.5,497.8305150270462
controlled_airspace,24,1,1518,1635,14699.0,2182.7047477960587
controlled_airspace,24,2,1459,1636,14699.0,2182.7047477960587
controlled_airspace,24,3,1490,1837,14699.0,2182.7047477960587
controlled_airspace,24,4,1278,1816,14699.0,2182.7047477960587
controlled_airspace,24,5,1264,1765,14699.0,2182.7047477960587
controlled_airspace,24,6,1248,2062,14699.0,2182.7047477960587
controlled_airspace,24,7,1272,1846,14699.0,2182.7047477960587
controlled_airspace,24,8,1503,1852,14699.0,2182.7047477960587
controlled_airspace,24,9,1487,1694,14699.0,2182.7047477960587
controlled_airspace,24,10,1572,1683,14699.0,2182.7047477960587
controlled_airspace,24,11,1490,1681,14699.0,2182.7047477960587
controlled_airspace,25,1,1279,1664,2050.5,500.31579542160034
controlled_airspace,25,2,1253,1614,2050.5,500.31579542160034
controlled_airspace,25,3,1239,1629,2050.5,500.31579542160034
controlled_airspace,25,4,1178,1624,2050.5,500.31579542160034
controlled_airspace,25,5,1172,1635,2050.5,500.31579542160034
controlled_airspace,25,6,1225,1634,2050.5,500.31579542160034
controlled_airspace,25,7,1247,1664,2050.5,500.31579542160034
controlled_airspace,25,8,1249,1698,2050.5,500.31579542160034
controlled_airspace,25,9,1260,1669,2050.5,500.31579542160034
controlled_airspace,25,10,1242,1635,2050.5,500.31579542160034
controlled_airspace,25,11,1266,1670,2050.5,500.31579542160034
controlled_airspace,26,1,1147,1584,1150.5,236.208150267601
controlled_airspace,26,2,1151,1594,1150.5,236.208150267601
controlled_airspace,26,3,1194,1591,1150.5,236.208150267601
controlled_airspace,26,4,1216,1622,1150.5,236.208150267601
controlled_airspace,26,5,1223,1620,1150.5,236.208150267601
controlled_airspace,26,6,1221,1607,1150.5,236.208150267601
controlled_airspace,26,7,1196,1574,1150.5,236.208150267601
controlled_airspace,27,1,1035,1631,11415.5,1392.7219920158386
controlled_airspace,27,2,981,1571,11415.5,1392.7219920158386
controlled_airspace,27,3,1005,1603,11415.5,1392.7219920158386
controlled_airspace,27,4,789,1608,11415.5,1392.7219920158386
controlled_airspace,27,5,761,1733,11415.5,1392.7219920158386
controlled_airspace,27,6,791,1746,11415.5,1392.7219920158386
controlled_airspace,27,7,820,1650,11415.5,1392.7219920158386
controlled_airspace,27,8,878,1674,11415.5,1392.7219920158386
controlled_airspace,27,9,950,1622,11415.5,1392.7219920158386
controlled_airspace,28,1,1172,1566,1344.0,286.39191603660583
controlled_airspace,28,2,1207,1570,1344.0,286.39191603660583
controlled_airspace,28,3,1227,1605,1344.0,286.39191603660583
controlled_airspace,28,4,1242,1607,1344.0,286.39191603660583
controlled_airspace,28,5,1220,1574,1344.0,286.39191603660583
controlled_airspace,28,6,1236,1569,1344.0,286.39191603660583
controlled_airspace,28,7,1237,1558,1344.0,286.39191603660583
controlled_airspace,28,8,1219,1564,1344.0,286.39191603660583
controlled_airspace,28,9,1199,1544,1344.0,286.39191603660583
controlled_airspace,28,10,1192,1559,1344.0,286.39191603660583
controlled_airspace,29,1,1912,1510,1308.5,276.3502861261368
controlled_airspace,29,2,1808,1511,1308.5,276.3502861261368
controlled_airspace,29,3,1804,1523,1308.5,276.3502861261368
controlled_airspace,29,4,1909,1524,1308.5,276.3502861261368
controlled_airspace,30,1,1246,1507,8893.0,838.7493414878845
controlled_airspace,30,2,1339,1616,8893.0,838.7493414878845
controlled_airspace,30,3,1468,1592,8893.0,838.7493414878845
controlled_airspace,30,4,1488,1616,8893.0,838.7493414878845
controlled_airspace,30,5,1486,1559,8893.0,838.7493414878845
controlled_airspace,30,6,1419,1571,8893.0,838.7493414878845
controlled_airspace,30,7,1407,1552,8893.0,838.7493414878845
controlled_airspace,30,8,1407,1573,8893.0,838.7493414878845
controlled_airspace,30,9,1352,1584,8893.0,838.7493414878845
controlled_airspace,30,10,1269,1492,8893.0,838.7493414878845
controlled_airspace,31,1,2531,1489,1359.0,282.5929266214371
controlled_airspace,31,2,2424,1487,1359.0,282.5929266214371
controlled_airspace,31,3,2420,1500,1359.0,282.5929266214371
controlled_airspace,31,4,2529,1498,1359.0,282.5929266214371
controlled_airspace,32,1,1077,1383,2213.0,429.1858515739441
controlled_airspace,32,2,1176,1532,2213.0,429.1858515739441
controlled_airspace,32,3,1191,1533,2213.0,429.1858515739441
controlled_airspace,32,4,1092,1385,2213.0,429.1858515739441
controlled_airspace,33,1,1036,1376,7223.0,1255.2833932638168
controlled_airspace,33,2,1047,1481,7223.0,1255.2833932638168
controlled_airspace,33,3,1016,1495,7223.0,1255.2833932638168
controlled_airspace,33,4,1052,1500,7223.0,1255.2833932638168
controlled_airspace,33,5,1099,1602,7223.0,1255.2833932638168
controlled_airspace,33,6,1068,1499,7223.0,1255.2833932638168
controlled_airspace,33,7,1119,1493,7223.0,1255.2833932638168
controlled_airspace,33,8,1064,1482,7223.0,1255.2833932638168
controlled_airspace,33,9,1051,1394,7223.0,1255.2833932638168
controlled_airspace,33,10,1174,1539,7223.0,1255.2833932638168
controlled_airspace,34,1,1694,1361,6563.5,970.9919825792313
controlled_airspace,34,2,1668,1410,6563.5,970.9919825792313
controlled_airspace,34,3,1693,1425,6563.5,970.9919825792313
controlled_airspace,34,4,1651,1449,6563.5,970.9919825792313
controlled_airspace,34,5,1667,1523,6563.5,970.9919825792313
controlled_airspace,34,6,1568,1557,6563.5,970.9919825792313
controlled_airspace,34,7,1665,1539,6563.5,970.9919825792313
controlled_airspace,34,8,1716,1566,6563.5,970.9919825792313
controlled_airspace,34,9,1672,1542,6563.5,970.9919825792313
